"","V1","V2","V3","V4","V5"
"1",0.107594936708861,0.481012658227848,0.19620253164557,0.126582278481013,0.0886075949367089
"2",0.124031007751938,0.449612403100775,0.10077519379845,0.0775193798449612,0.248062015503876
"3",0.0950226244343891,0.484162895927602,0.230769230769231,0.117647058823529,0.0723981900452489
"4",0.256944444444444,0.361111111111111,0.125,0.159722222222222,0.0972222222222222
"5",0.136363636363636,0.492424242424242,0.128787878787879,0.143939393939394,0.0984848484848485
"6",0.10655737704918,0.508196721311475,0.19672131147541,0.0901639344262295,0.0983606557377049
"7",0.151260504201681,0.294117647058824,0.210084033613445,0.151260504201681,0.19327731092437
"8",0.216783216783217,0.314685314685315,0.153846153846154,0.146853146853147,0.167832167832168
"9",0.10077519379845,0.523255813953488,0.182170542635659,0.112403100775194,0.0813953488372093
"10",0.092485549132948,0.595375722543353,0.167630057803468,0.0809248554913295,0.0635838150289017
"11",0.2,0.462068965517241,0.117241379310345,0.096551724137931,0.124137931034483
"12",0.096969696969697,0.557575757575758,0.133333333333333,0.096969696969697,0.115151515151515
"13",0.155660377358491,0.599056603773585,0.080188679245283,0.0849056603773585,0.080188679245283
"14",0.243727598566308,0.397849462365591,0.175627240143369,0.0824372759856631,0.100358422939068
"15",0.217054263565891,0.441860465116279,0.10077519379845,0.0852713178294574,0.155038759689922
"16",0.0769230769230769,0.648351648351648,0.115384615384615,0.0879120879120879,0.0714285714285714
"17",0.11731843575419,0.64804469273743,0.0893854748603352,0.0726256983240224,0.0726256983240224
"18",0.0578947368421053,0.605263157894737,0.142105263157895,0.0947368421052632,0.1
"19",0.170731707317073,0.536585365853659,0.105691056910569,0.0975609756097561,0.0894308943089431
"20",0.096969696969697,0.527272727272727,0.157575757575758,0.103030303030303,0.115151515151515
"21",0.13903743315508,0.598930481283422,0.106951871657754,0.0748663101604278,0.0802139037433155
"22",0.111111111111111,0.300653594771242,0.26797385620915,0.169934640522876,0.150326797385621
"23",0.10077519379845,0.736434108527132,0.062015503875969,0.0581395348837209,0.0426356589147287
"24",0.13013698630137,0.465753424657534,0.143835616438356,0.102739726027397,0.157534246575342
"25",0.133720930232558,0.558139534883721,0.133720930232558,0.0813953488372093,0.0930232558139535
"26",0.0882352941176471,0.617647058823529,0.0955882352941176,0.110294117647059,0.0882352941176471
"27",0.161971830985915,0.528169014084507,0.126760563380282,0.0985915492957746,0.0845070422535211
"28",0.124352331606218,0.44559585492228,0.139896373056995,0.176165803108808,0.113989637305699
"29",0.112903225806452,0.548387096774194,0.169354838709677,0.0887096774193548,0.0806451612903226
"30",0.157766990291262,0.470873786407767,0.12378640776699,0.121359223300971,0.12621359223301
"31",0.163934426229508,0.344262295081967,0.188524590163934,0.131147540983607,0.172131147540984
"32",0.0817610062893082,0.628930817610063,0.0754716981132075,0.125786163522013,0.0880503144654088
"33",0.121546961325967,0.662983425414365,0.0773480662983425,0.0662983425414365,0.0718232044198895
"34",0.22,0.4525,0.1225,0.13,0.075
"35",0.124444444444444,0.675555555555556,0.0622222222222222,0.0888888888888889,0.0488888888888889
"36",0.197452229299363,0.522292993630573,0.0828025477707006,0.114649681528662,0.0828025477707006
"37",0.245614035087719,0.39766081871345,0.16374269005848,0.0994152046783626,0.0935672514619883
"38",0.218085106382979,0.398936170212766,0.180851063829787,0.0957446808510638,0.106382978723404
"39",0.122137404580153,0.564885496183206,0.122137404580153,0.099236641221374,0.0916030534351145
"40",0.262032085561497,0.441176470588235,0.0935828877005348,0.120320855614973,0.0828877005347594
"41",0.144654088050314,0.465408805031447,0.176100628930818,0.0691823899371069,0.144654088050314
"42",0.1375,0.4125,0.225,0.11875,0.10625
"43",0.253378378378378,0.469594594594595,0.0912162162162162,0.0709459459459459,0.114864864864865
"44",0.203488372093023,0.412790697674419,0.151162790697674,0.0988372093023256,0.133720930232558
"45",0.142857142857143,0.63594470046083,0.0691244239631336,0.0829493087557604,0.0691244239631336
"46",0.253521126760563,0.422535211267606,0.0915492957746479,0.105633802816901,0.126760563380282
"47",0.140540540540541,0.589189189189189,0.0864864864864865,0.0972972972972973,0.0864864864864865
"48",0.0905660377358491,0.743396226415094,0.060377358490566,0.0490566037735849,0.0566037735849057
"49",0.105084745762712,0.725423728813559,0.0644067796610169,0.0542372881355932,0.0508474576271186
"50",0.0903954802259887,0.666666666666667,0.0621468926553672,0.0677966101694915,0.112994350282486
"51",0.112903225806452,0.634408602150538,0.0806451612903226,0.0967741935483871,0.0752688172043011
"52",0.103448275862069,0.405172413793103,0.189655172413793,0.146551724137931,0.155172413793103
"53",0.159090909090909,0.454545454545455,0.159090909090909,0.121212121212121,0.106060606060606
"54",0.130890052356021,0.664921465968586,0.0680628272251309,0.0732984293193717,0.06282722513089
"55",0.144654088050314,0.39622641509434,0.150943396226415,0.144654088050314,0.163522012578616
"56",0.09375,0.5703125,0.125,0.1015625,0.109375
"57",0.253229974160207,0.454780361757106,0.118863049095607,0.103359173126615,0.0697674418604651
"58",0.040084388185654,0.620253164556962,0.19620253164557,0.0907172995780591,0.0527426160337553
"59",0.136807817589577,0.579804560260586,0.0944625407166124,0.123778501628664,0.0651465798045603
"60",0.0524193548387097,0.487903225806452,0.153225806451613,0.145161290322581,0.161290322580645
"61",0.0465116279069767,0.625322997416021,0.144702842377261,0.10594315245478,0.0775193798449612
"62",0.127777777777778,0.522222222222222,0.116666666666667,0.105555555555556,0.127777777777778
"63",0.12707182320442,0.580110497237569,0.110497237569061,0.110497237569061,0.0718232044198895
"64",0.133757961783439,0.420382165605096,0.203821656050955,0.133757961783439,0.10828025477707
"65",0.138121546961326,0.469613259668508,0.198895027624309,0.110497237569061,0.0828729281767956
"66",0.0551020408163265,0.655102040816327,0.155102040816327,0.0714285714285714,0.063265306122449
"67",0.207692307692308,0.469230769230769,0.153846153846154,0.0846153846153846,0.0846153846153846
"68",0.0732323232323232,0.70959595959596,0.0454545454545455,0.103535353535354,0.0681818181818182
"69",0.0467091295116773,0.634819532908705,0.203821656050955,0.0849256900212314,0.029723991507431
"70",0.145110410094637,0.495268138801262,0.148264984227129,0.129337539432177,0.082018927444795
"71",0.14375,0.50625,0.1375,0.10625,0.10625
"72",0.29757785467128,0.397923875432526,0.0968858131487889,0.134948096885813,0.0726643598615917
"73",0.158730158730159,0.468253968253968,0.166666666666667,0.0952380952380952,0.111111111111111
"74",0.166666666666667,0.458333333333333,0.116666666666667,0.116666666666667,0.141666666666667
"75",0.058252427184466,0.524271844660194,0.220064724919094,0.0841423948220065,0.113268608414239
"76",0.0898203592814371,0.437125748502994,0.191616766467066,0.137724550898204,0.143712574850299
"77",0.133333333333333,0.37037037037037,0.162962962962963,0.140740740740741,0.192592592592593
"78",0.113475177304965,0.404255319148936,0.205673758865248,0.163120567375887,0.113475177304965
"79",0.0898876404494382,0.702247191011236,0.0617977528089888,0.0786516853932584,0.0674157303370786
"80",0.166666666666667,0.57051282051282,0.0897435897435897,0.102564102564103,0.0705128205128205
"81",0.118143459915612,0.704641350210971,0.0548523206751055,0.0717299578059072,0.0506329113924051
"82",0.0808510638297872,0.740425531914894,0.0553191489361702,0.051063829787234,0.0723404255319149
"83",0.130081300813008,0.430894308943089,0.186991869918699,0.154471544715447,0.0975609756097561
"84",0.129310344827586,0.431034482758621,0.163793103448276,0.146551724137931,0.129310344827586
"85",0.15929203539823,0.513274336283186,0.123893805309735,0.106194690265487,0.0973451327433628
"86",0.153333333333333,0.446666666666667,0.213333333333333,0.106666666666667,0.08
"87",0.124183006535948,0.555555555555556,0.137254901960784,0.0718954248366013,0.111111111111111
"88",0.0949152542372881,0.745762711864407,0.0542372881355932,0.0542372881355932,0.0508474576271186
"89",0.112359550561798,0.640449438202247,0.0842696629213483,0.0955056179775281,0.0674157303370786
"90",0.177884615384615,0.4375,0.149038461538462,0.153846153846154,0.0817307692307692
"91",0.113122171945701,0.606334841628959,0.0723981900452489,0.113122171945701,0.0950226244343891
"92",0.228070175438596,0.429824561403509,0.140350877192982,0.114035087719298,0.087719298245614
"93",0.267195767195767,0.193121693121693,0.121693121693122,0.298941798941799,0.119047619047619
"94",0.154929577464789,0.47887323943662,0.169014084507042,0.112676056338028,0.0845070422535211
"95",0.115702479338843,0.0606060606060606,0.0716253443526171,0.685950413223141,0.0661157024793388
"96",0.164705882352941,0.147058823529412,0.158823529411765,0.405882352941176,0.123529411764706
"97",0.336363636363636,0.154545454545455,0.104545454545455,0.3,0.104545454545455
"98",0.460869565217391,0.11304347826087,0.104347826086957,0.208695652173913,0.11304347826087
"99",0.27027027027027,0.128378378378378,0.121621621621622,0.189189189189189,0.290540540540541
"100",0.440366972477064,0.151376146788991,0.128440366972477,0.114678899082569,0.165137614678899
"101",0.0572916666666667,0.0546875,0.0859375,0.752604166666667,0.0494791666666667
"102",0.502262443438914,0.149321266968326,0.144796380090498,0.108597285067873,0.0950226244343891
"103",0.226277372262774,0.109489051094891,0.160583941605839,0.313868613138686,0.18978102189781
"104",0.162291169451074,0.0429594272076372,0.0883054892601432,0.66109785202864,0.045346062052506
"105",0.0602739726027397,0.0520547945205479,0.0876712328767123,0.758904109589041,0.0410958904109589
"106",0.076056338028169,0.047887323943662,0.11830985915493,0.676056338028169,0.0816901408450704
"107",0.0459016393442623,0.0459016393442623,0.0754098360655738,0.744262295081967,0.0885245901639344
"108",0.0455927051671733,0.0547112462006079,0.0699088145896656,0.759878419452888,0.0699088145896656
"109",0.0420711974110032,0.0550161812297735,0.0647249190938511,0.737864077669903,0.100323624595469
"110",0.319444444444444,0.152777777777778,0.125,0.270833333333333,0.131944444444444
"111",0.288256227758007,0.0925266903914591,0.106761565836299,0.320284697508897,0.192170818505338
"112",0.851327433628319,0.0442477876106195,0.0442477876106195,0.0247787610619469,0.0353982300884956
"113",0.145569620253165,0.107594936708861,0.107594936708861,0.443037974683544,0.19620253164557
"114",0.255208333333333,0.09375,0.208333333333333,0.208333333333333,0.234375
"115",0.296636085626911,0.100917431192661,0.146788990825688,0.253822629969419,0.201834862385321
"116",0.318965517241379,0.206896551724138,0.120689655172414,0.241379310344828,0.112068965517241
"117",0.440993788819876,0.105590062111801,0.105590062111801,0.167701863354037,0.180124223602484
"118",0.728813559322034,0.0922787193973635,0.0828625235404896,0.0546139359698682,0.0414312617702448
"119",0.371428571428571,0.0816326530612245,0.122448979591837,0.248979591836735,0.175510204081633
"120",0.26219512195122,0.109756097560976,0.115853658536585,0.323170731707317,0.189024390243902
"121",0.838938053097345,0.0424778761061947,0.0495575221238938,0.0336283185840708,0.0353982300884956
"122",0.2,0.126315789473684,0.126315789473684,0.447368421052632,0.1
"123",0.169590643274854,0.12280701754386,0.116959064327485,0.333333333333333,0.257309941520468
"124",0.562162162162162,0.113513513513514,0.0756756756756757,0.135135135135135,0.113513513513514
"125",0.411111111111111,0.2,0.1,0.2,0.0888888888888889
"126",0.470046082949309,0.0691244239631336,0.129032258064516,0.230414746543779,0.101382488479263
"127",0.21259842519685,0.204724409448819,0.173228346456693,0.251968503937008,0.15748031496063
"128",0.2625,0.18125,0.15,0.16875,0.2375
"129",0.151832460732984,0.130890052356021,0.0837696335078534,0.329842931937173,0.303664921465969
"130",0.219298245614035,0.149122807017544,0.140350877192982,0.350877192982456,0.140350877192982
"131",0.284023668639053,0.349112426035503,0.124260355029586,0.136094674556213,0.106508875739645
"132",0.130177514792899,0.142011834319527,0.372781065088757,0.0887573964497041,0.266272189349112
"133",0.164893617021277,0.0957446808510638,0.287234042553192,0.191489361702128,0.26063829787234
"134",0.115044247787611,0.106194690265487,0.473451327433628,0.0707964601769911,0.234513274336283
"135",0.24,0.166666666666667,0.213333333333333,0.166666666666667,0.213333333333333
"136",0.272,0.264,0.176,0.176,0.112
"137",0.26,0.075,0.12,0.485,0.06
"138",0.318181818181818,0.136363636363636,0.103896103896104,0.331168831168831,0.11038961038961
"139",0.050561797752809,0.0730337078651685,0.0758426966292135,0.73876404494382,0.0617977528089888
"140",0.426008968609865,0.147982062780269,0.112107623318386,0.210762331838565,0.103139013452915
"141",0.425,0.125,0.208333333333333,0.1,0.141666666666667
"142",0.47906976744186,0.0930232558139535,0.144186046511628,0.144186046511628,0.13953488372093
"143",0.508333333333333,0.158333333333333,0.116666666666667,0.0916666666666667,0.125
"144",0.294964028776978,0.100719424460432,0.194244604316547,0.323741007194245,0.0863309352517986
"145",0.181818181818182,0.0848484848484849,0.16969696969697,0.472727272727273,0.0909090909090909
"146",0.056547619047619,0.0535714285714286,0.130952380952381,0.6875,0.0714285714285714
"147",0.242990654205607,0.0747663551401869,0.135514018691589,0.457943925233645,0.088785046728972
"148",0.26530612244898,0.0884353741496599,0.108843537414966,0.421768707482993,0.115646258503401
"149",0.369791666666667,0.15625,0.135416666666667,0.1875,0.151041666666667
"150",0.242937853107345,0.0903954802259887,0.214689265536723,0.361581920903955,0.0903954802259887
"151",0.254658385093168,0.124223602484472,0.198757763975155,0.285714285714286,0.136645962732919
"152",0.31640625,0.09765625,0.12109375,0.3671875,0.09765625
"153",0.54320987654321,0.179012345679012,0.0987654320987654,0.0864197530864197,0.0925925925925926
"154",0.598901098901099,0.0934065934065934,0.137362637362637,0.0989010989010989,0.0714285714285714
"155",0.395480225988701,0.0903954802259887,0.152542372881356,0.254237288135593,0.107344632768362
"156",0.478494623655914,0.102150537634409,0.0967741935483871,0.209677419354839,0.112903225806452
"157",0.375661375661376,0.0793650793650794,0.137566137566138,0.301587301587302,0.105820105820106
"158",0.34703196347032,0.123287671232877,0.0958904109589041,0.34703196347032,0.0867579908675799
"159",0.388157894736842,0.0986842105263158,0.190789473684211,0.184210526315789,0.138157894736842
"160",0.412587412587413,0.160839160839161,0.115384615384615,0.13986013986014,0.171328671328671
"161",0.425531914893617,0.163120567375887,0.184397163120567,0.113475177304965,0.113475177304965
"162",0.32258064516129,0.145161290322581,0.17741935483871,0.185483870967742,0.169354838709677
"163",0.07202216066482,0.0526315789473684,0.0803324099722992,0.720221606648199,0.074792243767313
"164",0.601190476190476,0.119047619047619,0.0952380952380952,0.101190476190476,0.0833333333333333
"165",0.405797101449275,0.115942028985507,0.130434782608696,0.231884057971014,0.115942028985507
"166",0.320197044334975,0.187192118226601,0.0935960591133005,0.334975369458128,0.0640394088669951
"167",0.27027027027027,0.171171171171171,0.153153153153153,0.27027027027027,0.135135135135135
"168",0.542682926829268,0.128048780487805,0.109756097560976,0.146341463414634,0.0731707317073171
"169",0.365079365079365,0.17989417989418,0.100529100529101,0.28042328042328,0.0740740740740741
"170",0.546728971962617,0.172897196261682,0.0981308411214953,0.11214953271028,0.0700934579439252
"171",0.198347107438017,0.165289256198347,0.198347107438017,0.289256198347107,0.148760330578512
"172",0.423312883435583,0.141104294478528,0.110429447852761,0.226993865030675,0.098159509202454
"173",0.282258064516129,0.0887096774193548,0.129032258064516,0.306451612903226,0.193548387096774
"174",0.213793103448276,0.151724137931034,0.220689655172414,0.282758620689655,0.131034482758621
"175",0.31304347826087,0.191304347826087,0.104347826086957,0.165217391304348,0.226086956521739
"176",0.257894736842105,0.136842105263158,0.157894736842105,0.331578947368421,0.115789473684211
"177",0.536312849162011,0.0949720670391061,0.162011173184358,0.122905027932961,0.0837988826815642
"178",0.207317073170732,0.115853658536585,0.128048780487805,0.445121951219512,0.103658536585366
"179",0.154929577464789,0.0929577464788732,0.273239436619718,0.383098591549296,0.0957746478873239
"180",0.161953727506427,0.077120822622108,0.182519280205656,0.491002570694087,0.0874035989717224
"181",0.561837455830389,0.0742049469964664,0.190812720848057,0.0848056537102474,0.088339222614841
"182",0.561837455830389,0.0671378091872792,0.212014134275618,0.0954063604240283,0.0636042402826855
"183",0.434285714285714,0.125714285714286,0.165714285714286,0.205714285714286,0.0685714285714286
"184",0.100558659217877,0.111731843575419,0.134078212290503,0.569832402234637,0.0837988826815642
"185",0.235632183908046,0.132183908045977,0.149425287356322,0.270114942528736,0.21264367816092
"186",0.353846153846154,0.138461538461538,0.112820512820513,0.276923076923077,0.117948717948718
"187",0.450331125827815,0.139072847682119,0.0860927152317881,0.245033112582781,0.0794701986754967
"188",0.277173913043478,0.130434782608696,0.16304347826087,0.304347826086957,0.125
"189",0.380434782608696,0.0706521739130435,0.108695652173913,0.28804347826087,0.152173913043478
"190",0.0979381443298969,0.134020618556701,0.536082474226804,0.0721649484536082,0.15979381443299
"191",0.378151260504202,0.159663865546218,0.134453781512605,0.19327731092437,0.134453781512605
"192",0.182926829268293,0.101626016260163,0.134146341463415,0.495934959349593,0.0853658536585366
"193",0.564705882352941,0.0823529411764706,0.123529411764706,0.141176470588235,0.0882352941176471
"194",0.258333333333333,0.141666666666667,0.233333333333333,0.233333333333333,0.133333333333333
"195",0.49537037037037,0.115740740740741,0.0694444444444444,0.231481481481481,0.087962962962963
"196",0.502762430939227,0.138121546961326,0.165745856353591,0.104972375690608,0.0883977900552486
"197",0.270531400966184,0.120772946859903,0.130434782608696,0.400966183574879,0.0772946859903382
"198",0.356687898089172,0.089171974522293,0.114649681528662,0.32484076433121,0.114649681528662
"199",0.452554744525547,0.368613138686131,0.0437956204379562,0.0656934306569343,0.0693430656934307
"200",0.142105263157895,0.121052631578947,0.0894736842105263,0.531578947368421,0.115789473684211
"201",0.46583850931677,0.192546583850932,0.136645962732919,0.105590062111801,0.0993788819875776
"202",0.543624161073825,0.120805369127517,0.100671140939597,0.10738255033557,0.12751677852349
"203",0.341880341880342,0.273504273504274,0.145299145299145,0.11965811965812,0.11965811965812
"204",0.331325301204819,0.228915662650602,0.210843373493976,0.144578313253012,0.0843373493975904
"205",0.168498168498169,0.0989010989010989,0.0989010989010989,0.549450549450549,0.0842490842490843
"206",0.42483660130719,0.143790849673203,0.156862745098039,0.183006535947712,0.0915032679738562
"207",0.553488372093023,0.125581395348837,0.0930232558139535,0.148837209302326,0.0790697674418605
"208",0.562015503875969,0.0697674418604651,0.0736434108527132,0.182170542635659,0.112403100775194
"209",0.552486187845304,0.0939226519337017,0.104972375690608,0.154696132596685,0.0939226519337017
"210",0.379518072289157,0.177710843373494,0.126506024096386,0.259036144578313,0.0572289156626506
"211",0.622340425531915,0.111702127659574,0.0904255319148936,0.0797872340425532,0.0957446808510638
"212",0.348659003831418,0.122605363984674,0.168582375478927,0.18007662835249,0.18007662835249
"213",0.223684210526316,0.243421052631579,0.177631578947368,0.230263157894737,0.125
"214",0.130434782608696,0.144927536231884,0.144927536231884,0.420289855072464,0.159420289855072
"215",0.217877094972067,0.150837988826816,0.307262569832402,0.134078212290503,0.189944134078212
"216",0.497191011235955,0.0898876404494382,0.0870786516853933,0.23314606741573,0.0926966292134832
"217",0.243654822335025,0.065989847715736,0.157360406091371,0.370558375634518,0.16243654822335
"218",0.445910290237467,0.0817941952506596,0.137203166226913,0.266490765171504,0.0686015831134565
"219",0.065989847715736,0.0964467005076142,0.238578680203046,0.436548223350254,0.16243654822335
"220",0.303921568627451,0.186274509803922,0.196078431372549,0.176470588235294,0.137254901960784
"221",0.23021582733813,0.143884892086331,0.18705035971223,0.273381294964029,0.165467625899281
"222",0.253731343283582,0.0995024875621891,0.194029850746269,0.36318407960199,0.0895522388059701
"223",0.3,0.09,0.265,0.245,0.1
"224",0.0896551724137931,0.117241379310345,0.110344827586207,0.503448275862069,0.179310344827586
"225",0.111940298507463,0.141791044776119,0.149253731343284,0.440298507462687,0.156716417910448
"226",0.484848484848485,0.121212121212121,0.109090909090909,0.175757575757576,0.109090909090909
"227",0.426523297491039,0.114695340501792,0.132616487455197,0.258064516129032,0.0681003584229391
"228",0.506849315068493,0.0776255707762557,0.10958904109589,0.205479452054795,0.100456621004566
"229",0.180327868852459,0.122950819672131,0.204918032786885,0.385245901639344,0.10655737704918
"230",0.556390977443609,0.105263157894737,0.0977443609022556,0.0977443609022556,0.142857142857143
"231",0.427272727272727,0.0954545454545455,0.113636363636364,0.281818181818182,0.0818181818181818
"232",0.51984126984127,0.0992063492063492,0.0674603174603175,0.19047619047619,0.123015873015873
"233",0.296296296296296,0.111111111111111,0.0925925925925926,0.398148148148148,0.101851851851852
"234",0.382165605095541,0.248407643312102,0.127388535031847,0.152866242038217,0.089171974522293
"235",0.521963824289406,0.10594315245478,0.0645994832041344,0.235142118863049,0.0723514211886305
"236",0.380434782608696,0.0923913043478261,0.184782608695652,0.228260869565217,0.114130434782609
"237",0.459119496855346,0.144654088050314,0.19496855345912,0.113207547169811,0.0880503144654088
"238",0.268115942028986,0.144927536231884,0.202898550724638,0.282608695652174,0.101449275362319
"239",0.38135593220339,0.135593220338983,0.220338983050847,0.135593220338983,0.127118644067797
"240",0.0553935860058309,0.0641399416909621,0.075801749271137,0.728862973760933,0.075801749271137
"241",0.282442748091603,0.320610687022901,0.16030534351145,0.137404580152672,0.099236641221374
"242",0.291666666666667,0.119047619047619,0.148809523809524,0.285714285714286,0.154761904761905
"243",0.589861751152074,0.0645161290322581,0.133640552995392,0.147465437788018,0.0645161290322581
"244",0.547770700636943,0.0764331210191083,0.133757961783439,0.152866242038217,0.089171974522293
"245",0.338164251207729,0.0821256038647343,0.140096618357488,0.304347826086957,0.135265700483092
"246",0.0663129973474801,0.0663129973474801,0.0636604774535809,0.758620689655172,0.0450928381962865
"247",0.411458333333333,0.104166666666667,0.140625,0.21875,0.125
"248",0.317757009345794,0.0560747663551402,0.0607476635514019,0.509345794392523,0.0560747663551402
"249",0.267857142857143,0.1875,0.169642857142857,0.214285714285714,0.160714285714286
"250",0.435,0.105,0.1,0.23,0.13
"251",0.585669781931464,0.115264797507788,0.102803738317757,0.118380062305296,0.0778816199376947
"252",0.171428571428571,0.0857142857142857,0.107142857142857,0.5,0.135714285714286
"253",0.197969543147208,0.294416243654822,0.101522842639594,0.345177664974619,0.0609137055837563
"254",0.635964912280702,0.0745614035087719,0.0789473684210526,0.118421052631579,0.0921052631578947
"255",0.207142857142857,0.1,0.0785714285714286,0.5,0.114285714285714
"256",0.258928571428571,0.196428571428571,0.205357142857143,0.1875,0.151785714285714
"257",0.494505494505495,0.137362637362637,0.17032967032967,0.104395604395604,0.0934065934065934
